id,user_id,name,apellido,email,location,rating,comment,fecha_nacimiento,lugar_vivienda,fecha_llegada,fecha_salida
3191,3191,Sofía,Pérez,sofía.pérez@example.com,Museo del Oro Zenú,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1978-10-29,Cúcuta,2024-02-17,2024-02-25
3192,3192,Juan,Fernández,juan.fernández@example.com,Islas del Rosario,1,"Una experiencia maravillosa, las vistas son impresionantes.",1984-12-07,Manizales,2023-01-09,2023-01-16
3193,3193,Daniela,Rodríguez,daniela.rodríguez@example.com,Museo del Oro Zenú,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1981-01-03,Medellín,2025-01-19,2025-01-26
3194,3194,Sofía,Castro,sofía.castro@example.com,Ciudad Amurallada,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1990-11-13,Cali,2024-11-03,2024-11-09
3195,3195,Luis,Pérez,luis.pérez@example.com,Plaza Santo Domingo,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2000-01-05,Barranquilla,2024-04-21,2024-04-27
3196,3196,Juan,Moreno,juan.moreno@example.com,Plaza Santo Domingo,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1990-08-12,Manizales,2024-11-01,2024-11-06
3197,3197,Fernando,López,fernando.lópez@example.com,Playa Blanca,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2002-03-11,Manizales,2023-08-11,2023-08-18
3198,3198,Valentina,Fernández,valentina.fernández@example.com,Islas del Rosario,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1978-01-16,Cúcuta,2024-03-17,2024-03-24
3199,3199,María,Castro,maría.castro@example.com,Muelle de los Pegasos,1,Definitivamente un sitio para regresar y recomendar.,1978-10-11,Cúcuta,2024-12-02,2024-12-05
3200,3200,Daniela,Gutiérrez,daniela.gutiérrez@example.com,Castillo de San Felipe,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1972-06-09,Barranquilla,2023-09-24,2023-10-04
3201,3201,Luis,Pérez,luis.pérez@example.com,Plaza Santo Domingo,3,Definitivamente un sitio para regresar y recomendar.,1988-03-29,Barranquilla,2024-11-30,2024-12-01
3202,3202,María,Gutiérrez,maría.gutiérrez@example.com,Muelle de los Pegasos,1,"Una experiencia maravillosa, las vistas son impresionantes.",1973-08-03,Pereira,2023-06-06,2023-06-11
3203,3203,Fernando,Castro,fernando.castro@example.com,Playa Blanca,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1969-03-20,Santa Marta,2024-04-13,2024-04-23
3204,3204,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Castillo de San Felipe,4,"Un lugar increíble para visitar, lleno de historia y cultura.",1977-02-27,Cali,2024-02-10,2024-02-12
3205,3205,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Museo del Oro Zenú,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1982-01-05,Medellín,2023-12-20,2023-12-29
3206,3206,Luis,Díaz,luis.díaz@example.com,Cerro de La Popa,4,"Hermoso sitio, pero demasiada gente en temporada alta.",2000-10-29,Bucaramanga,2023-12-02,2023-12-06
3207,3207,María,López,maría.lópez@example.com,Cerro de La Popa,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1964-11-15,Cali,2023-09-12,2023-09-15
3208,3208,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Islas del Rosario,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1984-09-11,Cali,2024-08-03,2024-08-11
3209,3209,Carlos,Fernández,carlos.fernández@example.com,Playa Blanca,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1971-10-16,Cali,2024-08-24,2024-09-01
3210,3210,Daniela,Pérez,daniela.pérez@example.com,Playa Blanca,3,"Una experiencia maravillosa, las vistas son impresionantes.",1988-10-07,Pereira,2024-03-09,2024-03-12
3211,3211,Daniela,Moreno,daniela.moreno@example.com,Cerro de La Popa,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1978-10-15,Bucaramanga,2024-07-31,2024-08-02
3212,3212,Valentina,Pérez,valentina.pérez@example.com,Cerro de La Popa,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1966-10-12,Bucaramanga,2024-10-20,2024-10-24
3213,3213,Pedro,Gómez,pedro.gómez@example.com,Museo del Oro Zenú,4,"Muy turístico, pero vale la pena cada segundo.",1979-03-29,Medellín,2023-10-07,2023-10-15
3214,3214,Valentina,López,valentina.lópez@example.com,Islas del Rosario,3,"Una experiencia maravillosa, las vistas son impresionantes.",1982-12-03,Cúcuta,2023-11-02,2023-11-04
3215,3215,Pedro,Fernández,pedro.fernández@example.com,Plaza Santo Domingo,3,Definitivamente un sitio para regresar y recomendar.,1960-10-26,Bogotá,2023-09-12,2023-09-22
3216,3216,Sofía,Gutiérrez,sofía.gutiérrez@example.com,Playa Blanca,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1985-07-06,Bogotá,2024-11-09,2024-11-16
3217,3217,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Cerro de La Popa,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1974-03-28,Cúcuta,2024-08-17,2024-08-20
3218,3218,Pedro,Martínez,pedro.martínez@example.com,Museo del Oro Zenú,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1973-12-23,Bogotá,2024-08-15,2024-08-21
3219,3219,Daniela,Moreno,daniela.moreno@example.com,Plaza Santo Domingo,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1962-04-27,Bogotá,2023-03-10,2023-03-15
3220,3220,Pedro,Rodríguez,pedro.rodríguez@example.com,Ciudad Amurallada,1,"Una experiencia maravillosa, las vistas son impresionantes.",1979-02-06,Bogotá,2024-08-23,2024-09-02
3221,3221,Fernando,Pérez,fernando.pérez@example.com,Playa Blanca,4,"Muy turístico, pero vale la pena cada segundo.",1970-10-27,Medellín,2024-06-17,2024-06-25
3222,3222,Pedro,López,pedro.lópez@example.com,Islas del Rosario,5,"Hermoso sitio, pero demasiada gente en temporada alta.",1987-11-16,Manizales,2023-07-01,2023-07-02
3223,3223,Fernando,Pérez,fernando.pérez@example.com,Ciudad Amurallada,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,2001-10-09,Barranquilla,2023-08-06,2023-08-14
3224,3224,María,Castro,maría.castro@example.com,Islas del Rosario,3,"Una experiencia maravillosa, las vistas son impresionantes.",1979-11-11,Pereira,2024-12-17,2024-12-20
3225,3225,Fernando,Rodríguez,fernando.rodríguez@example.com,Muelle de los Pegasos,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1986-08-18,Ibagué,2024-03-21,2024-03-29
3226,3226,María,Martínez,maría.martínez@example.com,Castillo de San Felipe,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1971-08-29,Ibagué,2025-02-17,2025-02-22
3227,3227,Fernando,Martínez,fernando.martínez@example.com,Plaza Santo Domingo,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1989-12-23,Santa Marta,2023-11-15,2023-11-25
3228,3228,Valentina,López,valentina.lópez@example.com,Ciudad Amurallada,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1975-12-06,Santa Marta,2023-05-01,2023-05-10
3229,3229,Sofía,Gómez,sofía.gómez@example.com,Castillo de San Felipe,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2002-08-08,Cúcuta,2024-09-04,2024-09-10
3230,3230,María,Díaz,maría.díaz@example.com,Cerro de La Popa,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1998-05-03,Cúcuta,2023-05-09,2023-05-15
3231,3231,Daniela,Rodríguez,daniela.rodríguez@example.com,Cerro de La Popa,3,Definitivamente un sitio para regresar y recomendar.,1990-11-29,Cali,2023-06-18,2023-06-22
3232,3232,Sofía,Gutiérrez,sofía.gutiérrez@example.com,Plaza Santo Domingo,3,"Hermoso sitio, pero demasiada gente en temporada alta.",2003-11-02,Pereira,2024-04-11,2024-04-20
3233,3233,Juan,López,juan.lópez@example.com,Castillo de San Felipe,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1971-06-04,Medellín,2023-09-28,2023-10-05
3234,3234,Andrea,Pérez,andrea.pérez@example.com,Cerro de La Popa,1,"Una experiencia maravillosa, las vistas son impresionantes.",1984-06-13,Ibagué,2023-10-18,2023-10-19
3235,3235,María,Rodríguez,maría.rodríguez@example.com,Castillo de San Felipe,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1971-05-12,Barranquilla,2025-02-11,2025-02-13
3236,3236,Carlos,Rodríguez,carlos.rodríguez@example.com,Plaza Santo Domingo,1,"Una experiencia maravillosa, las vistas son impresionantes.",2003-12-05,Barranquilla,2023-05-11,2023-05-20
3237,3237,Juan,Díaz,juan.díaz@example.com,Ciudad Amurallada,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1977-05-25,Santa Marta,2024-12-23,2024-12-31
3238,3238,Daniela,Castro,daniela.castro@example.com,Plaza Santo Domingo,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1962-10-17,Ibagué,2025-02-10,2025-02-12
3239,3239,Pedro,Pérez,pedro.pérez@example.com,Castillo de San Felipe,2,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1993-09-04,Manizales,2025-01-04,2025-01-12
3240,3240,Daniela,Gómez,daniela.gómez@example.com,Islas del Rosario,5,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2003-01-03,Manizales,2024-04-04,2024-04-10
3241,3241,Sofía,Martínez,sofía.martínez@example.com,Ciudad Amurallada,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1991-04-10,Bucaramanga,2023-04-16,2023-04-19
3242,3242,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Plaza Santo Domingo,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1975-04-28,Cúcuta,2023-09-10,2023-09-11
3243,3243,Juan,Martínez,juan.martínez@example.com,Cerro de La Popa,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1998-04-23,Pereira,2023-07-04,2023-07-05
3244,3244,Daniela,Moreno,daniela.moreno@example.com,Muelle de los Pegasos,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1974-08-13,Bucaramanga,2024-12-30,2025-01-09
3245,3245,Sofía,Díaz,sofía.díaz@example.com,Playa Blanca,4,"Un lugar increíble para visitar, lleno de historia y cultura.",2000-01-27,Barranquilla,2025-01-02,2025-01-10
3246,3246,Pedro,Rodríguez,pedro.rodríguez@example.com,Castillo de San Felipe,3,"Una experiencia maravillosa, las vistas son impresionantes.",1962-04-30,Cali,2024-07-03,2024-07-11
3247,3247,Fernando,Castro,fernando.castro@example.com,Plaza Santo Domingo,2,"Muy turístico, pero vale la pena cada segundo.",1996-06-11,Bucaramanga,2024-12-13,2024-12-20
3248,3248,Carlos,Fernández,carlos.fernández@example.com,Cerro de La Popa,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2003-06-10,Medellín,2024-07-10,2024-07-15
3249,3249,Andrea,Díaz,andrea.díaz@example.com,Museo del Oro Zenú,1,Definitivamente un sitio para regresar y recomendar.,1983-08-08,Santa Marta,2023-06-26,2023-06-27
3250,3250,Luis,Gómez,luis.gómez@example.com,Museo del Oro Zenú,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1976-09-10,Manizales,2025-01-14,2025-01-22
3251,3251,Andrea,Gutiérrez,andrea.gutiérrez@example.com,Plaza Santo Domingo,3,"Un lugar increíble para visitar, lleno de historia y cultura.",2003-09-10,Pereira,2023-03-28,2023-04-06
3252,3252,Juan,Castro,juan.castro@example.com,Ciudad Amurallada,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1991-04-21,Cali,2023-11-16,2023-11-19
3253,3253,Andrea,Gómez,andrea.gómez@example.com,Ciudad Amurallada,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1998-07-14,Santa Marta,2024-05-18,2024-05-28
3254,3254,Daniela,Gómez,daniela.gómez@example.com,Plaza Santo Domingo,5,"Muy turístico, pero vale la pena cada segundo.",1970-08-27,Cali,2024-04-09,2024-04-12
3255,3255,María,Castro,maría.castro@example.com,Muelle de los Pegasos,3,"Muy turístico, pero vale la pena cada segundo.",1964-02-26,Ibagué,2023-04-06,2023-04-08
3256,3256,Pedro,Gómez,pedro.gómez@example.com,Cerro de La Popa,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,2002-06-20,Barranquilla,2023-06-15,2023-06-23
3257,3257,Andrea,Rodríguez,andrea.rodríguez@example.com,Ciudad Amurallada,1,"Una experiencia maravillosa, las vistas son impresionantes.",1992-01-03,Barranquilla,2025-02-21,2025-03-01
3258,3258,Carlos,López,carlos.lópez@example.com,Islas del Rosario,3,Definitivamente un sitio para regresar y recomendar.,1992-10-29,Pereira,2024-07-31,2024-08-07
3259,3259,Pedro,Castro,pedro.castro@example.com,Islas del Rosario,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1963-06-30,Ibagué,2023-10-23,2023-10-24
3260,3260,Carlos,Pérez,carlos.pérez@example.com,Castillo de San Felipe,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1973-06-14,Bucaramanga,2024-10-04,2024-10-13
3261,3261,Andrea,Gómez,andrea.gómez@example.com,Castillo de San Felipe,3,"Una experiencia maravillosa, las vistas son impresionantes.",1980-08-01,Manizales,2024-08-04,2024-08-05
3262,3262,Pedro,Pérez,pedro.pérez@example.com,Muelle de los Pegasos,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2003-12-18,Cali,2025-01-22,2025-01-26
3263,3263,María,Moreno,maría.moreno@example.com,Playa Blanca,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,2002-07-08,Ibagué,2024-04-28,2024-05-05
3264,3264,Daniela,Pérez,daniela.pérez@example.com,Plaza Santo Domingo,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1967-01-18,Manizales,2025-01-25,2025-01-28
3265,3265,Pedro,López,pedro.lópez@example.com,Cerro de La Popa,1,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1989-09-10,Medellín,2023-12-24,2023-12-31
3266,3266,Valentina,Castro,valentina.castro@example.com,Plaza Santo Domingo,2,"Una experiencia maravillosa, las vistas son impresionantes.",1967-04-15,Manizales,2024-10-24,2024-10-29
3267,3267,María,Díaz,maría.díaz@example.com,Cerro de La Popa,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1991-05-09,Manizales,2024-01-18,2024-01-21
3268,3268,Sofía,Fernández,sofía.fernández@example.com,Ciudad Amurallada,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1990-10-02,Pereira,2023-02-20,2023-02-23
3269,3269,Carlos,Díaz,carlos.díaz@example.com,Playa Blanca,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1972-01-01,Bogotá,2025-01-25,2025-02-01
3270,3270,Carlos,Fernández,carlos.fernández@example.com,Museo del Oro Zenú,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1987-05-02,Bucaramanga,2024-11-02,2024-11-07
3271,3271,Daniela,Pérez,daniela.pérez@example.com,Castillo de San Felipe,2,"Muy turístico, pero vale la pena cada segundo.",1980-09-17,Manizales,2024-11-18,2024-11-20
3272,3272,Andrea,Martínez,andrea.martínez@example.com,Islas del Rosario,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1984-03-30,Santa Marta,2023-09-17,2023-09-24
3273,3273,Fernando,Gómez,fernando.gómez@example.com,Ciudad Amurallada,5,Definitivamente un sitio para regresar y recomendar.,1968-07-09,Cali,2025-01-13,2025-01-15
3274,3274,Daniela,Gutiérrez,daniela.gutiérrez@example.com,Castillo de San Felipe,4,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1998-10-07,Bucaramanga,2023-04-12,2023-04-17
3275,3275,Luis,Díaz,luis.díaz@example.com,Plaza Santo Domingo,4,Definitivamente un sitio para regresar y recomendar.,1985-10-19,Cúcuta,2024-09-18,2024-09-28
3276,3276,Fernando,López,fernando.lópez@example.com,Plaza Santo Domingo,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1965-11-04,Ibagué,2024-07-28,2024-08-06
3277,3277,Andrea,Rodríguez,andrea.rodríguez@example.com,Ciudad Amurallada,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1994-02-24,Barranquilla,2024-08-16,2024-08-18
3278,3278,Valentina,Martínez,valentina.martínez@example.com,Playa Blanca,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1995-05-19,Bucaramanga,2023-11-01,2023-11-11
3279,3279,Luis,Castro,luis.castro@example.com,Museo del Oro Zenú,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1973-09-12,Manizales,2024-03-16,2024-03-22
3280,3280,Luis,Martínez,luis.martínez@example.com,Playa Blanca,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1995-05-05,Santa Marta,2023-12-31,2024-01-02
3281,3281,Fernando,Díaz,fernando.díaz@example.com,Plaza Santo Domingo,1,"Hermoso sitio, pero demasiada gente en temporada alta.",1985-12-12,Barranquilla,2025-01-02,2025-01-12
3282,3282,María,Gómez,maría.gómez@example.com,Ciudad Amurallada,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,2004-03-27,Pereira,2023-07-11,2023-07-15
3283,3283,María,Martínez,maría.martínez@example.com,Muelle de los Pegasos,3,"Una experiencia maravillosa, las vistas son impresionantes.",1999-08-03,Cúcuta,2024-05-18,2024-05-28
3284,3284,Fernando,Gómez,fernando.gómez@example.com,Muelle de los Pegasos,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1999-03-11,Bogotá,2023-01-16,2023-01-21
3285,3285,Pedro,López,pedro.lópez@example.com,Islas del Rosario,4,"Una experiencia maravillosa, las vistas son impresionantes.",2001-01-01,Bucaramanga,2023-07-11,2023-07-19
3286,3286,Fernando,Rodríguez,fernando.rodríguez@example.com,Islas del Rosario,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1960-01-29,Barranquilla,2023-09-29,2023-10-06
3287,3287,Valentina,Castro,valentina.castro@example.com,Castillo de San Felipe,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1977-08-12,Medellín,2024-10-15,2024-10-24
3288,3288,Fernando,Castro,fernando.castro@example.com,Castillo de San Felipe,4,Definitivamente un sitio para regresar y recomendar.,1999-05-22,Santa Marta,2023-12-19,2023-12-23
3289,3289,Fernando,Moreno,fernando.moreno@example.com,Islas del Rosario,5,Definitivamente un sitio para regresar y recomendar.,1962-06-02,Pereira,2023-04-17,2023-04-21
